lat,long
34.6551,-111.4146
29.6396,-82.3215
,
36.8424,-119.8031
,
38.8822,-92.2523
41.0780,-74.1764
,
36.1736,-115.1264
40.7995,-124.1527
,
,
33.4616,-82.2207
45.4780,-123.2705
41.4850,-71.3245
,
,
,
,
,
,
,
30.5833,-88.7211
37.6411,-96.4073
,
,
43.0499,-76.1506
41.9872,-70.8593
,
,
48.3305,-116.4559
41.5727,-87.2656
,
42.5795,-71.6445
26.2760,-97.4509
43.5289,-111.8664
26.2456,-97.6800
39.9525,-75.1644
38.9315,-84.0280
31.3499,-85.3214
,
37.8472,-122.5311
,
26.3583,-80.0834
27.4341,-80.5341
28.7494,-82.5140
40.0480,-105.2068
37.0182,-86.4630
37.8114,-113.1721
33.3927,-82.6160
30.3383,-81.7706
41.85,-87.65
37.3435,-121.8887
41.7622,-72.5227
35.5151,-114.9710
,
64.5608,-147.6728
64.5608,-147.6728
64.5608,-147.6728
32.8668,-117.2482
24.7662,-80.9680
,
47.6177,-122.2108
,
43.2570,-82.6487
,
44.1188,-103.1879
,
,
42.3283,-89.1475
33.4486,-112.0733
34.7662,-80.6989
33.9943,-117.3778
,
,
,
35.7323,-80.1916
34.9481,-90.0468
34.9379,-80.6688
43.1544,-77.6156
32.2179,-110.9686
,
33.4486,-112.0733
41.6910,-72.2978
40.2963,-75.3283
,
39.0702,-108.5530
29.8785,-98.0200
,
,
25.7738,-80.1936
38.9431,-122.7915
,
26.4571,-80.0796
38.0678,-77.6772
,
44.0789,-117.0199
40.1522,-74.1850
,
38.9315,-84.0280
38.9315,-84.0280
43.1256,-85.4942
30.6049,-89.1127
35.4708,-80.8862
47.8003,-116.5842
,
,
44.2357,-68.6392
44.2357,-68.6392
33.5200,-115.8865
,
33.5538,-84.7201
44.8099,-93.6249
42.1970,-85.5599
39.5979,-105.0147
32.8139,-96.9488
43.2878,-115.6153
,
40.4989,-74.5251
,
33.6443,-117.6789
,
32.2179,-110.9686
,
48.3220,-122.6320
42.1057,-72.5981
48.0486,-122.0596
37.3359,-77.4572
,
,
38.7901,-90.8484
,
34.0390,-117.7608
36.8261,-119.6789
,
32.4248,-95.6514
31.0853,-97.6087
,
28.1742,-80.5998
32.7646,-79.8396
,
45.9889,-94.3926
40.8000,-96.6664
,
48.7379,-112.6403
,
34.8857,-117.0712
40.2943,-73.9935
42.5482,-72.5112
33.0425,-80.9746
,
,
,
34.4754,-114.3402
,
42.6058,-83.1502
47.8061,-122.3755
,
42.4878,-95.5911
,
,
47.6648,-117.4375
35.8917,-82.3123
37.8700,-85.9326
34.4836,-118.0604
,
42.3612,-71.3629
41.8659,-75.6064
34.8227,-96.7530
36.3965,-86.7668
37.3245,-95.2554
39.6004,-119.7757
,
43.2352,-123.4159
40.5348,-78.4265
39.6004,-119.7757
,
,
42.0822,-78.4162
30.3383,-81.7706
,
,
34.9365,-85.2736
32.2179,-110.9686
,
,
,
33.6071,-117.7311
,
42.9614,-70.9880
40.9060,-73.1251
42.3140,-114.6595
32.0266,-96.3257
38.6301,-122.8657
41.8279,-71.5181
37.2328,-90.4421
,
,
,
38.8336,-104.8206
42.1106,-88.0342
27.4341,-80.5341
35.9187,-88.7802
32.1786,-96.8737
45.6988,-122.7198
27.7287,-81.4032
35.2053,-101.8400
47.6177,-122.2108
42.2003,-122.6382
42.2003,-122.6382
33.8668,-116.5833
37.9455,-89.7873
,
60.8658,-150.8627
48.7333,-105.4290
,
43.2570,-82.6487
38.2545,-85.7595
33.5551,-84.1875
40.7933,-80.0460
,
39.2677,-94.3893
,
27.9671,-80.5098
,
35.8388,-79.7977
,
,
40.7904,-74.0210
,
,
45.6434,-68.5884
26.62,-81.84
,
,
38.4902,-85.3380
38.1638,-120.8304
47.3624,-122.1983
,
41.8684,-72.8172
38.2535,-96.0001
41.2330,-95.8774
34.7114,-86.5493
,
36.4932,-82.7304
45.4548,-92.7837
34.8857,-117.0712
34.8480,-82.4010
39.0702,-108.5530
38.8184,-77.0604
,
33.4486,-112.0733
40.7566,-111.9012
,
,
36.9376,-85.9468
,
,
,
,
,
36.8598,-75.9812
,
46.8739,-95.7303
43.6094,-83.9452
,
36.9872,-91.9092
40.9899,-76.9824
34.0229,-78.9132
33.9816,-81.2365
41.4701,-90.5712
40.0472,-76.4819
,
,
37.9536,-122.0219
48.1361,-105.5300
,
40.3662,-105.1707
,
44.8099,-93.6249
46.7245,-117.2545
,
,
45.0984,-100.7680
,
36.2712,-95.8214
33.4939,-117.1475
42.8627,-85.9620
,
,
39.9242,-83.8087
41.7410,-80.3802
35.0849,-94.5796
38.3959,-90.4229
43.4653,-89.7588
38.1167,-90.5756
41.8024,-74.2916
45.9448,-93.3305
,
,
45.4965,-122.7999
27.2967,-80.2918
38.6232,-121.3281
,
,
,
32.3960,-84.8227
33.1730,-87.6135
36.6395,-88.2775
,
45.3779,-109.4398
43.3657,-73.6713
34.1963,-118.1356
,
32.7199,-117.1805
33.4652,-104.4145
38.8822,-92.2523
35.0640,-92.3706
35.8349,-86.0387
42.2034,-71.0048
,
30.3910,-89.0729
,
,
40.7552,-75.3071
,
35.9985,-114.9589
,
45.2835,-83.5022
,
32.9314,-112.7344
40.7552,-75.3071
,
42.0563,-87.7016
,
34.4071,-85.7046
,
48.1361,-105.5300
41.1775,-115.8925
48.0562,-122.1615
,
,
41.9099,-71.1189
,
34.6551,-111.4146
34.6073,-120.3729
46.9780,-122.8735
39.6824,-86.4105
48.7477,-122.5222
35.3870,-105.9033
,
45.5074,-122.6898
,
,
30.6079,-96.3240
45.2090,-122.2131
30.6079,-96.3240
44.5649,-69.8060
32.7199,-117.1805
,
44.4289,-103.2341
36.6331,-93.4481
32.7199,-117.1805
,
42.3283,-89.1475
,
,
42.9833,-78.3729
35.9445,-94.0914
40.7553,-73.8268
,
29.3068,-94.7719
40.7722,-74.2066
43.4724,-88.1917
41.8287,-87.7898
39.7585,-76.4474
,
48.7477,-122.5222
39.5981,-82.9453
45.4060,-93.7416
41.85,-87.65
29.4728,-98.5356
,
44.6962,-92.4700
,
26.3110,-80.0983
,
40.6505,-91.3738
44.3950,-71.1316
30.4184,-94.0010
41.4831,-90.4848
33.7709,-84.2924
45.5074,-122.6898
43.2363,-87.9834
48.5666,-109.9977
33.8348,-78.6621
,
39.8930,-82.3659
48.5666,-109.9977
48.5666,-109.9977
,
,
,
33.6679,-105.9594
41.7891,-88.0849
31.5513,-97.1382
,
40.0472,-76.4819
32.6291,-97.1547
38.0396,-85.5572
36.2092,-80.6938
45.4969,-89.2086
,
35.2298,-81.2429
29.9582,-90.0767
,
35.7752,-86.3311
43.0125,-83.6878
,
,
33.5240,-111.9036
38.1386,-122.2529
40.5192,-74.3968
41.6164,-87.8366
39.0249,-77.0083
,
,
,
32.7666,-96.6233
41.6729,-90.5541
25.9404,-80.1382
,
33.1915,-111.6213
,
,
,
41.5673,-87.7754
,
47.3075,-122.2659
41.4831,-90.4848
38.2929,-104.5252
37.2155,-93.2981
40.3662,-105.1707
44.2235,-85.9209
32.8439,-91.8978
39.8048,-75.0060
32.0133,-84.1202
40.6004,-76.2002
40.5919,-85.8860
,
47.6110,-122.3335
35.7596,-78.7795
32.6642,-95.4704
,
42.2682,-122.8134
47.0596,-122.3897
34.1807,-114.3527
44.4627,-93.2060
36.1917,-96.4818
46.3217,-94.1168
35.4950,-86.7644
,
40.5179,-78.6285
42.2958,-75.5130
43.7278,-116.2133
35.6845,-94.2616
39.0850,-108.4318
43.5322,-71.8516
,
43.1256,-85.4942
34.1717,-78.9728
33.6208,-85.5531
,
39.4639,-82.6898
39.1304,-92.4380
38.0964,-78.5569
31.6678,-87.7601
,
35.7115,-78.9187
41.3580,-72.0385
34.4075,-82.2146
34.4191,-119.7034
38.0249,-118.9388
32.0789,-89.7767
31.5861,-110.1729
32.6696,-79.9498
38.2545,-85.7595
32.7776,-79.9419
44.8636,-68.8157
,
38.2762,-94.2829
,
,
,
,
39.7393,-104.9844
,
,
34.9785,-82.8495
47.1186,-116.3817
37.3245,-95.2554
,
,
37.6381,-86.7203
33.0724,-96.9070
29.4728,-98.5356
,
28.0427,-81.9066
30.2400,-93.2270
,
,
37.5670,-121.9827
33.6387,-114.2736
34.5251,-111.8561
42.1627,-72.7714
,
40.4850,-106.8312
30.4242,-87.2211
39.1616,-84.4569
43.6139,-116.2025
48.7477,-122.5222
40.1068,-81.9737
40.9484,-74.2424
36.8598,-75.9812
34.1206,-84.4479
,
41.5673,-87.7754
39.3716,-74.4520
41.7848,-71.8546
62.0455,-145.0406
,
,
36.8785,-94.8680
,
30.2197,-97.7473
38.3495,-81.6318
35.1397,-84.1036
34.0964,-83.5746
32.2179,-110.9686
38.9506,-94.7401
29.6912,-94.0369
41.0294,-93.7457
,
36.1876,-94.2397
,
47.6648,-117.4375
31.2557,-92.4742
,
35.2287,-80.8458
61.5529,-149.8627
41.7053,-71.4610
27.5006,-81.3824
,
26.3583,-80.0834
34.8625,-92.4045
33.4486,-112.0733
,
,
32.8511,-108.1247
30.4261,-84.2517
34.8933,-82.5803
35.3879,-119.0236
36.9744,-88.9711
36.9744,-88.9711
,
,
40.1552,-80.2484
37.3841,-91.2408
35.2287,-80.8458
40.9620,-123.6429
37.0509,-80.0605
,
46.5094,-123.2287
,
,
42.1313,-89.2616
39.3509,-101.7536
,
31.7108,-93.0650
27.9402,-98.0456
,
,
43.3310,-76.3756
38.5272,-89.1531
,
,
,
39.4226,-92.4019
41.2978,-88.0783
45.5074,-122.6898
46.2698,-96.0873
,
39.5979,-105.0147
34.8986,-98.2276
,
30.8061,-95.5781
,
,
,
,
,
,
,
46.4659,-118.7344
39.9715,-77.5885
,
42.2694,-83.8518
38.2983,-77.4914
,
,
,
,
36.7787,-80.6712
40.1005,-83.0139
42.2548,-124.1013
39.7969,-76.9926
,
41.6725,-86.2533
,
,
,
,
37.7620,-87.2598
34.2134,-79.8206
34.1040,-117.2925
35.4576,-120.6803
,
33.9845,-83.6902
39.9727,-86.1771
32.4649,-84.9779
,
34.1542,-118.5994
,
,
44.2235,-85.9209
48.0490,-121.7491
26.4571,-80.0796
64.5608,-147.6728
37.6021,-122.0444
44.9231,-123.3514
36.6985,-105.4648
,
41.6725,-86.2533
33.6233,-117.3968
,
,
,
,
39.6100,-86.1785
42.0870,-71.4078
32.8401,-86.9981
37.5678,-122.3694
,
37.5539,-77.4608
43.4054,-70.7448
,
,
41.7622,-72.5227
42.0499,-72.7722
35.2287,-80.8458
35.2053,-101.8400
35.6420,-100.0920
,
,
44.2189,-123.2907
44.4254,-115.7184
37.5093,-121.2501
33.9736,-118.2479
,
40.8183,-81.4930
40.1005,-83.0139
42.9634,-85.6681
38.8866,-77.0947
41.6612,-72.7801
40.6247,-122.4659
45.5074,-122.6898
34.6551,-111.4146
42.7485,-84.7691
38.2036,-122.2319
39.8298,-93.0499
42.4194,-112.1301
38.8336,-104.8206
,
32.5695,-93.6941
,
,
,
35.3879,-119.0236
32.9009,-93.6574
,
26.5975,-80.2384
,
,
40.0929,-74.7414
42.8777,-88.1322
,
33.9539,-116.5385
34.2391,-118.4772
,
44.3123,-89.1307
,
37.6209,-90.6493
35.9445,-94.0914
35.4498,-97.2652
40.6871,-85.4646
32.3122,-104.2875
47.1963,-93.1297
45.0432,-122.4530
39.8372,-87.4699
38.7439,-121.2587
32.8593,-97.0781
30.0560,-93.8676
,
46.6748,-120.3368
37.77,-122.41
,
,
,
45.5074,-122.6898
46.1498,-118.3095
33.4486,-112.0733
,
,
45.5074,-122.6898
45.5074,-122.6898
45.5074,-122.6898
45.5074,-122.6898
45.5074,-122.6898
45.8738,-122.6151
45.5074,-122.6898
45.5074,-122.6898
38.3337,-120.7513
43.5289,-111.8664
41.6486,-70.2415
,
,
,
,
32.7020,-93.2827
39.9525,-75.1644
45.6988,-122.7198
42.1648,-75.8786
33.9736,-118.2479
43.6139,-116.2025
46.0425,-118.4081
45.5074,-122.6898
45.8237,-122.8724
,
40.4366,-74.4168
44.4674,-72.9178
39.5285,-119.8043
46.6748,-120.3368
33.9736,-118.2479
44.9586,-123.0026
,
38.6404,-82.9851
39.8569,-89.5132
,
39.4857,-74.9728
37.2340,-76.7365
34.9287,-120.2276
45.5074,-122.6898
26.1418,-81.7950
46.5062,-87.7288
32.6642,-95.4704
38.8184,-77.0604
,
,
,
42.1016,-72.0798
,
38.9850,-110.5524
39.6346,-80.0744
,
33.9689,-112.7286
47.9131,-122.3038
,
,
46.6748,-120.3368
,
48.5373,-93.8954
,
29.4728,-98.5356
38.8336,-104.8206
42.5645,-83.0689
45.6195,-121.1714
43.2352,-123.4159
47.5943,-122.6265
31.9920,-102.0768
39.7972,-77.5924
32.7199,-117.1805
,
37.3009,-81.2118
30.3934,-86.4958
41.2234,-111.9731
33.3943,-117.2964
,
35.1426,-120.6403
,
47.4511,-122.1963
39.2510,-92.9874
38.3137,-85.7717
33.3399,-96.5277
44.0778,-123.0436
35.5901,-82.5582
33.9073,-118.0758
34.0033,-118.0261
48.0486,-122.0596
39.1725,-76.7237
43.1043,-77.4262
,
41.7137,-70.1554
35.0846,-106.6516
33.9624,-97.3278
,
41.6796,-86.8682
35.2287,-80.8458
30.2197,-97.7473
35.9646,-83.9197
44.0751,-92.5124
,
33.0753,-112.0330
40.4789,-86.9572
39.0249,-77.0083
,
,
40.7534,-86.0782
36.3941,-95.5717
39.1041,-94.5997
38.0938,-97.2431
39.5416,-83.4507
39.5416,-83.4507
35.5834,-85.9345
34.8530,-77.2336
,
36.1736,-115.1264
41.3666,-88.8591
,
,
,
38.0483,-122.2289
40.8789,-74.7562
40.3500,-75.6824
38.8184,-77.0604
40.7995,-124.1527
38.2802,-122.0202
47.8722,-97.1226
46.8699,-96.9363
41.7826,-72.6613
40.3551,-80.1477
,
29.7634,-95.3634
28.1742,-80.5998
39.1917,-86.0266
,
,
33.6513,-112.3764
,
42.2594,-84.3794
,
40.6406,-97.4258
,
47.6110,-122.3335
34.7467,-92.2801
,
,
,
46.8578,-114.0150
,
,
,
30.5006,-97.6302
,
,
,
36.7641,-108.3634
30.4242,-87.2211
40.3583,-75.9411
37.9593,-97.9040
41.3886,-82.3718
,
40.1005,-83.0139
39.4702,-74.7297
29.6352,-91.1731
34.2662,-85.2215
42.2771,-88.3055
39.7393,-104.9844
41.8477,-79.2816
29.4728,-98.5356
39.2954,-76.6239
33.6757,-116.3040
,
31.7630,-106.4856
41.7689,-88.1351
,
,
,
40.1522,-74.1850
32.7254,-97.3208
42.1037,-79.2562
37.0162,-82.6036
39.7393,-104.9844
,
41.2228,-80.2494
28.5446,-81.3745
46.0130,-84.4942
,
,
30.4242,-87.2211
,
33.9775,-118.2130
34.0399,-118.7077
,
,
43.0125,-83.6878
33.4258,-81.9582
28.5446,-81.3745
,
,
44.7318,-93.2880
,
41.5736,-84.1435
30.3567,-90.0490
34.7467,-92.2801
39.7115,-122.3773
39.7115,-122.3773
36.9351,-94.7187
39.9525,-75.1644
32.7877,-96.7999
,
33.9895,-117.5316
41.4881,-87.4437
33.4258,-81.9582
43.5374,-71.6030
40.3779,-75.7746
,
34.4242,-118.5073
35.5830,-105.5570
40.0008,-90.4258
40.5984,-105.1264
40.5984,-105.1264
33.9736,-118.2479
41.2596,-95.9374
,
33.9736,-118.2479
,
,
,
,
,
37.3435,-121.8887
34.7295,-77.4984
,
36.8956,-121.1837
,
36.8424,-119.8031
,
,
39.3505,-120.9180
32.5309,-92.1055
,
47.6732,-122.1976
39.1175,-94.6238
39.2954,-76.6239
,
,
47.6288,-122.0424
25.8579,-80.2783
29.6826,-81.6937
38.5969,-90.0052
34.3604,-118.4624
29.6396,-82.3215
,
38.8336,-104.8206
,
38.9825,-84.4788
30.0000,-97.1891
37.3435,-121.8887
,
40.0008,-90.4258
32.4014,-100.8943
39.8288,-105.0342
36.1537,-95.9926
,
42.3573,-71.0645
,
33.7664,-116.3279
47.9131,-122.3038
37.3295,-92.5345
36.1660,-86.7732
,
43.0499,-76.1506
36.2168,-81.3621
25.7738,-80.1936
38.5198,-90.1821
38.3345,-85.6943
35.3879,-119.0236
41.5345,-88.2228
,
29.3406,-98.2295
42.0337,-70.9425
,
26.9369,-80.1354
35.7181,-86.8923
37.3515,-121.9508
39.9525,-75.1644
,
40.4555,-81.4638
,
,
,
42.3955,-71.1821
,
42.3955,-71.1821
37.5737,-76.5992
42.1200,-87.8409
33.5240,-111.9036
,
36.3063,-91.0554
42.0822,-78.4162
32.2179,-110.9686
,
33.5240,-111.9036
38.2067,-92.8374
,
,
37.0121,-76.6644
,
37.4912,-82.5085
38.7901,-93.7235
38.8974,-77.2529
33.5630,-79.0543
,
,
41.3796,-91.0389
,
,
41.1380,-73.3442
,
41.4995,-81.6959
32.2027,-99.9291
36.6685,-120.2967
34.4606,-87.3188
37.2790,-121.9567
37.7476,-80.9978
29.4748,-81.1274
35.4108,-80.8434
,
,
39.7757,-86.1096
,
,
38.4802,-75.0569
,
41.6928,-91.5875
41.3811,-89.2054
41.6571,-70.3474
44.2659,-103.6271
,
42.4328,-71.0544
,
45.3117,-93.8017
33.5428,-117.2690
37.5539,-77.4608
,
39.1576,-75.4940
,
,
,
36.1736,-115.1264
33.4148,-111.9088
33.4486,-112.0733
,
28.4773,-82.6010
41.1216,-84.3997
32.9080,-97.5806
38.3264,-82.9963
33.8302,-118.3135
,
,
,
,
41.0398,-73.6258
47.6110,-122.3335
33.0463,-96.9939
41.6161,-88.2198
31.7349,-89.3244
29.5696,-97.9385
,
44.5434,-94.1523
35.6775,-77.9125
,
33.7654,-78.7957
41.4995,-81.6959
41.1752,-87.0453
42.4661,-72.5555
40.5440,-90.0489
47.6110,-122.3335
,
37.9839,-120.3897
,
35.3667,-94.4147
,
30.2831,-87.7998
,
32.6350,-116.1926
36.2369,-82.5591
36.8424,-119.8031
,
45.4965,-122.7999
,
34.0288,-117.9330
40.6081,-75.4689
37.5742,-122.3194
,
47.0934,-94.4739
40.9304,-73.1121
,
,
37.5539,-77.4608
30.8859,-97.3588
30.8859,-97.3588
42.7878,-86.1086
,
35.6308,-119.4215
,
47.8048,-122.2862
42.0175,-71.0235
39.2954,-76.6239
35.1966,-82.4796
25.7738,-80.1936
33.3701,-112.4059
38.0160,-84.4879
46.7172,-116.9215
,
41.2835,-72.8663
38.7324,-122.0177
,
,
39.5979,-105.0147
28.0183,-82.1381
,
42.1444,-83.8173
,
27.9826,-81.7709
,
39.1616,-84.4569
25.7738,-80.1936
33.9172,-118.0114
34.0399,-118.7077
,
41.7249,-93.0390
41.7249,-93.0390
26.4571,-80.0796
39.2954,-76.6239
40.8000,-96.6664
42.3140,-114.6595
31.2557,-92.4742
37.4633,-122.2408
33.7972,-118.0628
,
33.0463,-96.9939
30.2197,-97.7473
,
,
29.7634,-95.3634
33.0547,-96.7312
,
36.1537,-95.9926
38.6232,-121.3281
37.2790,-121.9567
,
39.9499,-74.9930
34.7467,-92.2801
29.5514,-95.2835
39.1616,-84.4569
,
33.0753,-112.0330
,
30.3182,-97.3520
32.3122,-104.2875
32.3122,-104.2875
38.6645,-121.1450
,
,
30.2197,-97.7473
46.3889,-124.0373
,
39.0185,-94.6941
37.7770,-122.2159
39.7393,-104.9844
26.62,-81.84
41.6133,-123.3616
46.7172,-116.9215
46.1988,-116.8822
,
35.9445,-94.0914
39.0324,-121.6051
37.3435,-121.8887
,
38.5819,-121.4935
,
,
40.4734,-88.9918
40.4734,-88.9918
39.7205,-75.5175
,
,
,
,
41.5204,-90.5735
,
38.5483,-85.4788
34.4836,-118.0604
41.85,-87.65
41.3706,-75.7411
45.9762,-122.4008
47.6648,-117.4375
27.9163,-82.8029
43.5289,-111.8664
43.5289,-111.8664
37.8901,-122.1060
43.9881,-91.6029
41.2596,-95.9374
42.4844,-71.6290
41.5379,-74.0424
27.6414,-80.4022
,
,
45.0430,-121.3974
27.9026,-81.5846
26.62,-81.84
42.3745,-83.2808
40.4366,-74.4168
42.9634,-85.6681
,
,
,
31.5861,-110.1729
39.8288,-105.0342
,
34.8136,-97.4228
28.5446,-81.3745
,
,
34.0390,-117.7608
27.5249,-81.7794
44.2769,-72.4681
,
,
33.7491,-117.9937
31.7630,-106.4856
33.2412,-112.7681
37.7159,-122.1610
33.5240,-111.9036
26.9716,-82.1548
33.5382,-112.1859
26.3110,-80.0983
,
,
40.7566,-111.9012
,
,
39.4828,-86.0578
29.7634,-95.3634
,
26.0196,-80.1236
26.62,-81.84
30.2124,-85.7945
47.6805,-122.1209
30.2124,-85.7945
44.8295,-93.0356
,
37.3435,-121.8887
36.1736,-115.1264
41.2596,-95.9374
47.2534,-122.4432
,
40.5440,-90.0489
48.2091,-103.6612
39.7205,-75.5175
43.9798,-75.5573
33.8787,-96.5803
,
36.1736,-115.1264
32.3225,-96.7806
38.7883,-94.0889
34.7607,-77.9396
,
,
,
,
40.1689,-105.0932
27.9790,-82.7830
,
39.1041,-94.5997
28.0427,-81.9066
,
39.1310,-123.2441
,
34.1542,-118.5994
28.5446,-81.3745
39.7393,-104.9844
,
42.0395,-71.5307
34.7949,-99.9385
34.2322,-119.0764
,
29.3068,-94.7719
37.8013,-86.4585
42.6496,-71.1660
27.8568,-98.3636
36.2442,-85.5431
42.1090,-83.2985
,
,
,
47.6110,-122.3335
47.7922,-122.3072
45.2622,-93.0137
,
34.1468,-118.1382
,
43.0662,-106.3940
31.6717,-97.3330
,
,
,
,
30.2124,-85.7945
41.7882,-123.9998
,
35.4678,-97.5164
33.9943,-117.3778
,
33.9736,-118.2479
33.1631,-117.2475
30.2197,-97.7473
45.5074,-122.6898
47.8226,-120.8253
46.9780,-122.8735
38.5630,-121.8160
,
33.6513,-112.3764
30.4261,-84.2517
,
42.1703,-71.0617
,
,
39.1041,-94.5997
37.6134,-77.2572
27.4341,-80.5341
42.3459,-71.5509
36.8123,-76.3695
37.8529,-82.7390
42.9374,-87.9977
37.0468,-76.4853
42.2620,-83.2081
34.4779,-117.4036
40.0261,-76.1687
,
,
38.8822,-92.2523
48.0490,-121.7491
39.76,-84.19
,
,
,
,
,
30.3158,-81.4148
39.4373,-99.3698
33.5847,-84.2724
43.4665,-88.8558
,
29.7634,-95.3634
,
42.8549,-72.2895
39.7393,-104.9844
33.4486,-112.0733
36.5165,-87.3220
,
43.6139,-116.2025
,
41.8133,-87.8211
39.1393,-77.1805
27.3364,-82.5308
29.7634,-95.3634
,
,
39.9952,-81.1615
,
37.3435,-121.8887
40.7129,-73.2960
41.9908,-72.4365
,
42.7456,-73.5918
33.5911,-89.3672
33.7654,-78.7957
40.4176,-86.8878
33.9232,-118.0576
38.6842,-75.1078
39.9892,-75.6119
32.2179,-110.9686
,
39.2044,-76.8814
39.3569,-74.5381
,
,
30.3318,-81.6555
,
40.3028,-81.8648
34.6551,-111.4146
40.5351,-88.9345
33.9736,-118.2479
33.8768,-117.8931
28.4773,-82.6010
43.6139,-116.2025
39.0279,-119.9197
40.4555,-81.4638
33.7486,-84.3884
39.8343,-75.2180
37.1961,-94.5638
34.3130,-108.2667
,
41.7472,-70.6544
44.9848,-93.2697
38.8336,-104.8206
37.6145,-122.4820
33.4258,-81.9582
37.3435,-121.8887
33.4645,-110.9810
26.4571,-80.0796
38.1638,-120.8304
40.9174,-79.9288
,
41.8257,-88.2047
32.3122,-104.2875
,
,
25.7738,-80.1936
45.6988,-122.7198
32.3122,-104.2875
45.4108,-122.6795
,
30.0945,-94.0934
47.6732,-122.1976
,
36.2481,-96.4447
31.8131,-96.1050
41.4268,-71.4662
26.1899,-97.8238
34.2718,-118.4574
,
,
41.9908,-72.4365
42.5889,-114.8456
,
41.7329,-74.7500
27.9475,-82.4588
40.7186,-74.9059
39.3259,-90.4295
34.7295,-77.4984
,
34.2659,-77.9697
,
38.5819,-121.4935
,
39.5380,-118.3436
,
38.4777,-105.3695
,
29.4728,-98.5356
64.7296,-147.3879
43.6150,-71.6200
,
,
,
40.1150,-79.4455
41.5204,-90.5735
,
33.5428,-117.2690
41.3146,-81.7435
,
36.5892,-91.6575
38.8851,-120.0424
33.3929,-117.5296
36.5165,-87.3220
28.7544,-81.8627
,
,
32.7797,-116.8775
,
,
,
,
30.4492,-91.1876
,
32.7449,-116.9981
43.6094,-83.9452
39.8288,-105.0342
,
,
30.4242,-87.2211
30.4242,-87.2211
34.0017,-83.3508
47.4964,-121.9909
,
35.8754,-84.7324
33.4486,-112.0733
,
30.2197,-97.7473
37.8901,-122.1060
40.1005,-83.0139
35.2053,-101.8400
,
47.6110,-122.3335
37.6923,-97.3374
45.5074,-122.6898
47.6805,-122.1209
42.3867,-88.1695
,
40.7431,-86.3746
,
35.5875,-88.8591
,
46.0425,-118.4081
,
,
36.1183,-80.0760
41.7877,-88.2637
,
29.6775,-97.4862
,
31.1743,-87.4950
,
,
35.6129,-78.1505
33.3672,-94.2356
37.1551,-90.6926
37.1551,-90.6926
,
29.7634,-95.3634
35.3385,-80.2100
,
41.7196,-87.8808
47.6648,-117.4375
37.7229,-88.8776
39.3292,-87.8619
40.0458,-74.1092
25.1872,-80.3793
45.6603,-108.3843
,
45.5074,-122.6898
42.5727,-83.9102
44.4834,-88.0227
33.4486,-112.0733
40.2019,-74.0121
28.6638,-81.3672
28.6638,-81.3672
,
31.7630,-106.4856
,
,
,
25.7738,-80.1936
25.7738,-80.1936
40.6219,-74.3169
43.6139,-116.2025
42.7853,-109.7273
36.1736,-115.1264
37.9839,-120.3897
37.6656,-77.5069
34.2707,-118.7905
27.9475,-82.4588
,
48.1397,-104.4709
46.6748,-120.3368
35.9699,-84.2864
41.8689,-72.8497
,
43.6965,-89.7602
45.6988,-122.7198
,
32.7254,-97.3208
36.8424,-119.8031
29.2856,-81.0563
,
37.7635,-121.9121
37.8918,-122.5669
,
,
41.85,-87.65
42.2771,-88.3055
33.7468,-117.8554
42.9634,-85.6681
38.2545,-85.7595
,
33.9736,-118.2479
,
,
,
34.4338,-118.4623
,
,
45.2549,-93.2744
,
,
,
26.2456,-97.6800
42.4403,-87.9401
38.8336,-104.8206
34.6945,-82.2960
32.2858,-106.7449
39.6148,-75.7091
38.8815,-94.8187
,
26.5742,-81.9439
43.6139,-116.2025
43.5980,-116.6102
,
34.7460,-97.0113
31.5470,-100.5609
43.5695,-116.4040
,
42.7452,-73.8103
